style_id,gender,brand,style_name,color,description,material_&_care,article_type,fabric,fit,neck,pattern,type,length,country_of_origin,waist_rise,wash_care,sleeve_length,image,price,quantity
13920532,Men,HERE&NOW,HERENOW Men Navy Blue  Green Striped Pure Cotton T-shirt,Navy Blue,"<ul><li>Navy blue and green Tshirt for men</li><li>Striped</li><li>Regular length</li><li>Round neck</li><li>Short, regular sleeves</li><li>Knitted</li><li>Pure cotton fabric</li></ul>Fashion trends come and go, but a few manage to break the cycle and earn wardrobe-essential status. A basic, if you will. New Basics resurface year after year, and outfits wouldnt be the same without them. These pieces are tried-and-true wardrobe staples and act as the foundation to every good look.",100% Cotton<br>Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Striped,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13920532/2021/6/30/9c8bc0ed-961a-4825-9022-ef07b506aad41625031193264-HERENOW-Men-Tshirts-1211625031192453-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13920532/2021/6/30/6a39fa9e-cb26-47a4-b55b-e10058ea8f441625031193254-HERENOW-Men-Tshirts-1211625031192453-2.jpg,http://assets.myntassets.com/assets/images/13920532/2021/6/30/9c8bc0ed-961a-4825-9022-ef07b506aad41625031193264-HERENOW-Men-Tshirts-1211625031192453-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13920532/2021/6/30/6a39fa9e-cb26-47a4-b55b-e10058ea8f441625031193254-HERENOW-Men-Tshirts-1211625031192453-2.jpg,http://assets.myntassets.com/assets/images/13920532/2021/6/30/9c8bc0ed-961a-4825-9022-ef07b506aad41625031193264-HERENOW-Men-Tshirts-1211625031192453-1.jpg,http://assets.myntassets.com/assets/images/13920532/2021/6/30/6a39fa9e-cb26-47a4-b55b-e10058ea8f441625031193254-HERENOW-Men-Tshirts-1211625031192453-2.jpg,http://assets.myntassets.com/assets/images/13920532/2021/6/30/822b7bc5-3688-42bb-b851-76613c702bf11625031193247-HERENOW-Men-Tshirts-1211625031192453-3.jpg,http://assets.myntassets.com/assets/images/13920532/2021/6/30/348de66f-0bb2-43ff-8a80-0ca18dd518f41625031193232-HERENOW-Men-Tshirts-1211625031192453-5.jpg,http://assets.myntassets.com/assets/images/13920532/2021/6/30/c3f39ac5-5676-4713-8721-1eb9f461a58d1625031193239-HERENOW-Men-Tshirts-1211625031192453-4.jpg",502.896,12
12147864,Men,Mast & Harbour,Mast  Harbour Men Peach-Coloured Solid Cotton Sweatshirt,Peach,"Peach-Coloured solid Cotton sweatshirt with printed detail, has a round neck, long sleeves, straight hem",Material: Cotton<br>  Machine Wash,Sweatshirts,Cotton,,Round Neck,Solid,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/12147864/2020/12/5/8e1ab5ee-473d-4074-8778-de881efcb0c31607143411919-Mast--Harbour-Men-Sweatshirts-8141607143410370-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12147864/2020/12/5/c306ee47-1f6a-40e0-a912-8194e1d37f0c1607143411870-Mast--Harbour-Men-Sweatshirts-8141607143410370-2.jpg,http://assets.myntassets.com/assets/images/12147864/2020/12/5/8e1ab5ee-473d-4074-8778-de881efcb0c31607143411919-Mast--Harbour-Men-Sweatshirts-8141607143410370-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12147864/2020/12/5/c306ee47-1f6a-40e0-a912-8194e1d37f0c1607143411870-Mast--Harbour-Men-Sweatshirts-8141607143410370-2.jpg,http://assets.myntassets.com/assets/images/12147864/2020/12/5/8e1ab5ee-473d-4074-8778-de881efcb0c31607143411919-Mast--Harbour-Men-Sweatshirts-8141607143410370-1.jpg,http://assets.myntassets.com/assets/images/12147864/2020/12/5/c306ee47-1f6a-40e0-a912-8194e1d37f0c1607143411870-Mast--Harbour-Men-Sweatshirts-8141607143410370-2.jpg,http://assets.myntassets.com/assets/images/12147864/2020/12/5/1e905a0e-e47f-453d-89f5-f74f6bb411491607143411802-Mast--Harbour-Men-Sweatshirts-8141607143410370-3.jpg,http://assets.myntassets.com/assets/images/12147864/2020/12/5/481cdd11-1960-4c93-931f-3083702622421607143411705-Mast--Harbour-Men-Sweatshirts-8141607143410370-5.jpg,http://assets.myntassets.com/assets/images/12147864/2020/12/5/39a61091-f9eb-4c77-89ed-a5b852ae40281607143411760-Mast--Harbour-Men-Sweatshirts-8141607143410370-4.jpg",921.3280000000001,8
13620526,Men,Roadster,Roadster Men Olive Green  White Brand Logo Print Pure Cotton Round Neck T-shirt,Olive,"<ul><li>Olive green and white Tshirtnbsp;</li><li>Brand logo print</li><li>Regular length</li><li>Round neck</li><li>Short, regular sleeves</li><li>Knitted cotton fabric</li></ul>",100% Cotton<br>Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13620526/2021/7/26/901f5ca2-144e-4715-b555-58a2da71fcb71627280157359-Roadster-Men-Tshirts-4661627280156751-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13620526/2021/7/26/6bf6da8d-5192-4fdc-8f45-4ca3cd039f881627280157351-Roadster-Men-Tshirts-4661627280156751-2.jpg,http://assets.myntassets.com/assets/images/13620526/2021/7/26/901f5ca2-144e-4715-b555-58a2da71fcb71627280157359-Roadster-Men-Tshirts-4661627280156751-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13620526/2021/7/26/6bf6da8d-5192-4fdc-8f45-4ca3cd039f881627280157351-Roadster-Men-Tshirts-4661627280156751-2.jpg,http://assets.myntassets.com/assets/images/13620526/2021/7/26/901f5ca2-144e-4715-b555-58a2da71fcb71627280157359-Roadster-Men-Tshirts-4661627280156751-1.jpg,http://assets.myntassets.com/assets/images/13620526/2021/7/26/6bf6da8d-5192-4fdc-8f45-4ca3cd039f881627280157351-Roadster-Men-Tshirts-4661627280156751-2.jpg,http://assets.myntassets.com/assets/images/13620526/2021/7/26/fde2da62-906a-4d66-9868-a4429282d5461627280157343-Roadster-Men-Tshirts-4661627280156751-3.jpg,http://assets.myntassets.com/assets/images/13620526/2021/7/26/a0f113a8-a1d7-4446-a531-f36223e3b3441627280157321-Roadster-Men-Tshirts-4661627280156751-5.jpg,http://assets.myntassets.com/assets/images/13620526/2021/7/26/cf06e1c9-6fca-435c-83c8-98d0d80503cf1627280157331-Roadster-Men-Tshirts-4661627280156751-4.jpg",496.36800000000005,12
11973002,Men,Mast & Harbour,Mast  Harbour Men Coral Red Solid Pullover Sweatshirt,Coral,"Coral Red solid pullover sweatshirt, has a round neck, two pockets, long sleeves, straight hem",Material: 100% Cotton<br>Machine Wash,Sweatshirts,Cotton,,Round Neck,Solid,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/11973002/2020/10/28/d71adebd-7399-4049-82dd-dfbc37bb272c1603892249190-Mast--Harbour-Men-Sweatshirts-1001603892247259-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11973002/2020/10/28/89051f7e-4437-43ce-9926-df94056e40b51603892249146-Mast--Harbour-Men-Sweatshirts-1001603892247259-2.jpg,http://assets.myntassets.com/assets/images/11973002/2020/10/28/d71adebd-7399-4049-82dd-dfbc37bb272c1603892249190-Mast--Harbour-Men-Sweatshirts-1001603892247259-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11973002/2020/10/28/89051f7e-4437-43ce-9926-df94056e40b51603892249146-Mast--Harbour-Men-Sweatshirts-1001603892247259-2.jpg,http://assets.myntassets.com/assets/images/11973002/2020/10/28/d71adebd-7399-4049-82dd-dfbc37bb272c1603892249190-Mast--Harbour-Men-Sweatshirts-1001603892247259-1.jpg,http://assets.myntassets.com/assets/images/11973002/2020/10/28/89051f7e-4437-43ce-9926-df94056e40b51603892249146-Mast--Harbour-Men-Sweatshirts-1001603892247259-2.jpg,http://assets.myntassets.com/assets/images/11973002/2020/10/28/f8c2908d-c11f-40e0-90cf-20cc928aaa9b1603892249103-Mast--Harbour-Men-Sweatshirts-1001603892247259-3.jpg,http://assets.myntassets.com/assets/images/11973002/2020/10/28/0ee25c48-f192-40e0-b5fb-7fbb5d2d02ae1603892249010-Mast--Harbour-Men-Sweatshirts-1001603892247259-5.jpg,http://assets.myntassets.com/assets/images/11973002/2020/10/28/23df9ba4-0890-46b8-ad18-1aefaa57aa971603892249053-Mast--Harbour-Men-Sweatshirts-1001603892247259-4.jpg,http://assets.myntassets.com/assets/images/11973002/2020/10/28/366f029e-1765-4198-83d0-ec726e2d91301603892248964-Mast--Harbour-Men-Sweatshirts-1001603892247259-6.jpg",912.7840000000001,9
11955540,Men,Roadster,Roadster Men Maroon Solid Hooded Sweatshirt,Maroon,"Maroon solid sweatshirt, has a hood, two pockets, long sleeves, straight hem",Material: 60% Cotton and 40% polyester<br>Machine Wash,Sweatshirts,Cotton,,Hood,Solid,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/11955540/2020/10/15/bf52aa97-b7a1-4e40-9251-c9711b3dd93d1602760358518-Roadster-Men-Sweatshirts-6231602760356623-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11955540/2020/10/15/2ee7d39a-e46a-42f1-aaba-3671ccf7cb5b1602760358445-Roadster-Men-Sweatshirts-6231602760356623-2.jpg,http://assets.myntassets.com/assets/images/11955540/2020/10/15/bf52aa97-b7a1-4e40-9251-c9711b3dd93d1602760358518-Roadster-Men-Sweatshirts-6231602760356623-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11955540/2020/10/15/2ee7d39a-e46a-42f1-aaba-3671ccf7cb5b1602760358445-Roadster-Men-Sweatshirts-6231602760356623-2.jpg,http://assets.myntassets.com/assets/images/11955540/2020/10/15/bf52aa97-b7a1-4e40-9251-c9711b3dd93d1602760358518-Roadster-Men-Sweatshirts-6231602760356623-1.jpg,http://assets.myntassets.com/assets/images/11955540/2020/10/15/2ee7d39a-e46a-42f1-aaba-3671ccf7cb5b1602760358445-Roadster-Men-Sweatshirts-6231602760356623-2.jpg,http://assets.myntassets.com/assets/images/11955540/2020/10/15/c07129bd-6f8c-40dc-b83a-7a54f39ff2a01602760358391-Roadster-Men-Sweatshirts-6231602760356623-3.jpg,http://assets.myntassets.com/assets/images/11955540/2020/10/15/7cd8f86e-1d4a-4413-a994-6f444b4f1a1f1602760358279-Roadster-Men-Sweatshirts-6231602760356623-5.jpg,http://assets.myntassets.com/assets/images/11955540/2020/10/15/f55c7a33-170e-4ac2-8306-e36aba309bb61602760358334-Roadster-Men-Sweatshirts-6231602760356623-4.jpg",982.048,10
12009042,Men,HERE&NOW,HERENOW Men Charcoal Grey  Black Colourblocked Hooded Sweatshirt,Charcoal,"Charcoal grey and black colourblocked sweatshirt with printed detail, has a hood, two pockets, long sleeves, zip closure, straight hem","60% Cotton, 40% polyester<br>Machine Wash",Sweatshirts,Cotton,,Hood,Colourblocked,Front-Open,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/12009042/2020/12/8/dec8f10d-44bd-4904-82c3-44f2b0603a1f1607432030879-HERENOW-Men-Sweatshirts-981607432029368-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12009042/2020/12/8/c73dab88-0a7f-4660-94df-f9d04a54ca601607432030837-HERENOW-Men-Sweatshirts-981607432029368-2.jpg,http://assets.myntassets.com/assets/images/12009042/2020/12/8/dec8f10d-44bd-4904-82c3-44f2b0603a1f1607432030879-HERENOW-Men-Sweatshirts-981607432029368-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12009042/2020/12/8/c73dab88-0a7f-4660-94df-f9d04a54ca601607432030837-HERENOW-Men-Sweatshirts-981607432029368-2.jpg,http://assets.myntassets.com/assets/images/12009042/2020/12/8/dec8f10d-44bd-4904-82c3-44f2b0603a1f1607432030879-HERENOW-Men-Sweatshirts-981607432029368-1.jpg,http://assets.myntassets.com/assets/images/12009042/2020/12/8/c73dab88-0a7f-4660-94df-f9d04a54ca601607432030837-HERENOW-Men-Sweatshirts-981607432029368-2.jpg,http://assets.myntassets.com/assets/images/12009042/2020/12/8/3c891007-1572-4e24-bcd5-5e18be7ee6f21607432030793-HERENOW-Men-Sweatshirts-981607432029368-3.jpg,http://assets.myntassets.com/assets/images/12009042/2020/12/8/379e2b59-65f9-45a3-99c1-26b193836e421607432030694-HERENOW-Men-Sweatshirts-981607432029368-5.jpg,http://assets.myntassets.com/assets/images/12009042/2020/12/8/310bfcf0-e0a8-4b14-8c9a-fec21bf1d75a1607432030751-HERENOW-Men-Sweatshirts-981607432029368-4.jpg",1441.7920000000001,9
12920374,Men,Roadster,Roadster Men Blue Checked Regular Fit VETTEL Pure Cotton Casual Shirt,Blue,"Blue checked opaque casual shirt ,has a spread collar, button placket, 1 patch pocket, long roll-up sleeves, curved hem",100% Cotton<br>Machine wash,Shirts,Cotton,Regular Fit,,Checked,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/12920374/2021/6/26/4d19137a-0fee-4602-a7a8-2d38d2e9a71b1624680429046-Roadster-Men-Shirts-7191624680428323-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12920374/2021/6/26/ff654e7e-dd63-4e17-8710-90f8be51d8a31624680429035-Roadster-Men-Shirts-7191624680428323-2.jpg,http://assets.myntassets.com/assets/images/12920374/2021/6/26/4d19137a-0fee-4602-a7a8-2d38d2e9a71b1624680429046-Roadster-Men-Shirts-7191624680428323-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12920374/2021/6/26/ff654e7e-dd63-4e17-8710-90f8be51d8a31624680429035-Roadster-Men-Shirts-7191624680428323-2.jpg,http://assets.myntassets.com/assets/images/12920374/2021/6/26/4d19137a-0fee-4602-a7a8-2d38d2e9a71b1624680429046-Roadster-Men-Shirts-7191624680428323-1.jpg,http://assets.myntassets.com/assets/images/12920374/2021/6/26/ff654e7e-dd63-4e17-8710-90f8be51d8a31624680429035-Roadster-Men-Shirts-7191624680428323-2.jpg,http://assets.myntassets.com/assets/images/12920374/2021/6/26/6a367bfc-12f3-4a18-9169-f6573cdf1a851624680429025-Roadster-Men-Shirts-7191624680428323-3.jpg,http://assets.myntassets.com/assets/images/12920374/2021/6/26/b9ce7cb2-be8b-4bc5-bf34-d3ad05d9beae1624680429003-Roadster-Men-Shirts-7191624680428323-5.jpg,http://assets.myntassets.com/assets/images/12920374/2021/6/26/2ff8130b-d26c-449c-a25e-dcca5761c3051624680429014-Roadster-Men-Shirts-7191624680428323-4.jpg,http://assets.myntassets.com/assets/images/12920374/2021/6/26/f51d4561-2e36-4bdd-bd8b-b0788e6538231624680428992-Roadster-Men-Shirts-7191624680428323-6.jpg",883.84,10
4318138,Men,HERE&NOW,HERENOW Men Black Printed Round Neck T-shirt,Black,"<a href=/black?src=pd class=seolink>Black</a> and <a href=/orange?src=pd class=seolink>orange</a> printed T-shirt, has a round neck, <a href=/short?src=pd class=seolink>short</a> sleeves",100% cotton<br />Machine-wash,Tshirts,Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"http://myntra.myntassets.com/assets/images/4318138/2018/5/4/11525433792765-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-1.jpg,http://myntra.myntassets.com/assets/images/4318138/2018/5/4/11525433792736-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-2.jpg,http://assets.myntassets.com/assets/images/4318138/2018/5/4/11525433792765-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-1.jpg,http://myntra.myntassets.com/assets/images/4318138/2018/5/4/11525433792736-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-2.jpg,http://assets.myntassets.com/assets/images/4318138/2018/5/4/11525433792765-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-1.jpg,http://assets.myntassets.com/assets/images/4318138/2018/5/4/11525433792736-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-2.jpg,http://assets.myntassets.com/assets/images/4318138/2018/5/4/11525433792709-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-3.jpg,http://assets.myntassets.com/assets/images/4318138/2018/5/4/11525433792691-HERENOW-Men-Black-Printed-Round-Neck-T-shirt-2881525433792598-4.jpg",444.86400000000003,4
10322923,Men,Mast & Harbour,Mast  Harbour Men Navy Blue Self Striped Sweater,Navy Blue,"Navy Blue self-striped sweater, has a round neck, long sleeves, and ribbed hem",100% acrylic<br>Machine-wash,Sweaters,Acrylic,,Round Neck,Striped,Pullover,,India,,Machine Wash,Long Sleeves,"http://myntra.myntassets.com/assets/images/10322923/2019/12/2/3bf4b0c2-f6df-4bcb-9fc7-9bd5a5cb663d1575266722093-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-1.jpg,http://myntra.myntassets.com/assets/images/10322923/2019/12/2/6b6e0c8b-6827-43fe-a5cb-8612a5b6a4c81575266722046-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-2.jpg,http://assets.myntassets.com/assets/images/10322923/2019/12/2/3bf4b0c2-f6df-4bcb-9fc7-9bd5a5cb663d1575266722093-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-1.jpg,http://myntra.myntassets.com/assets/images/10322923/2019/12/2/6b6e0c8b-6827-43fe-a5cb-8612a5b6a4c81575266722046-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-2.jpg,http://assets.myntassets.com/assets/images/10322923/2019/12/2/3bf4b0c2-f6df-4bcb-9fc7-9bd5a5cb663d1575266722093-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-1.jpg,http://assets.myntassets.com/assets/images/10322923/2019/12/2/6b6e0c8b-6827-43fe-a5cb-8612a5b6a4c81575266722046-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-2.jpg,http://assets.myntassets.com/assets/images/10322923/2019/12/2/3223dd3c-03e6-4ac6-8746-0e1159f139bc1575266721995-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-3.jpg,http://assets.myntassets.com/assets/images/10322923/2019/12/2/1a9a48fb-511e-4048-bd4d-4c0f1a142dd11575266721897-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-5.jpg,http://assets.myntassets.com/assets/images/10322923/2019/12/2/9f2ff294-0547-4da2-9e19-e54bc430a99d1575266721946-Mast--Harbour-Men-Navy-Blue-Self-Design-Sweater-197157526672-4.jpg",1077.3120000000001,9
9564497,Men,Roadster,Roadster Men Navy Blue  Red Colourblocked Sweatshirt,Navy Blue,"Navy Blue and red colourblocked sweatshirt, has a mock collar, one pocket, long sleeves, and zip closure.",60% Cotton 40% Polyester<br>Machine-wash,Sweatshirts,Cotton,,Mock Collar,Colourblocked,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/9564497/2021/3/19/bcf79467-d26b-45d8-8532-3e390e32fb9a1616133487070-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/9564497/2021/3/19/ec9b1866-c1ca-479d-b918-a8a547e0fd141616133487051-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-2.jpg,http://assets.myntassets.com/assets/images/9564497/2021/3/19/bcf79467-d26b-45d8-8532-3e390e32fb9a1616133487070-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/9564497/2021/3/19/ec9b1866-c1ca-479d-b918-a8a547e0fd141616133487051-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-2.jpg,http://assets.myntassets.com/assets/images/9564497/2021/3/19/bcf79467-d26b-45d8-8532-3e390e32fb9a1616133487070-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-1.jpg,http://assets.myntassets.com/assets/images/9564497/2021/3/19/ec9b1866-c1ca-479d-b918-a8a547e0fd141616133487051-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-2.jpg,http://assets.myntassets.com/assets/images/9564497/2021/3/19/dd5b0f88-ab02-40d3-9a4a-1e1774a2dedc1616133487031-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-3.jpg,http://assets.myntassets.com/assets/images/9564497/2021/3/19/57134c55-4e12-4cea-9a64-f9248e214c1b1616133486984-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-5.jpg,http://assets.myntassets.com/assets/images/9564497/2021/3/19/63eece7e-8183-4dce-83b4-9726c34ba29a1616133487005-Roadster-Men-Navy-Blue--Red-Colourblocked-Sweatshirt-9521616-4.jpg",1083.9840000000002,10
14021898,Women,Roadster,ROADSTER X DISCOVERY ADVENTURES Women Beige Tshirt with N9 PURE SILVER - MICRO PD,Beige,"<ul><li>Beige and blue Tshirt for women</li><li>Typographicnbsp;print</li><li>Regular length</li><li>Round neck</li><li>Short, extended sleeves</li><li>Knitted cotton fabric</li></ul><b>Tshirt with N9 PURE SILVER - MICRO PD[?]</b><br>Stay as fresh as you were at the start of the day with ROADSTER X DISCOVERY ADVENTURES womens Tshirt<br>Anti-microbial silver technology prevents the growth of odor-causing microbes keeping you fresh amp; hygienic all day",Cotton <br> Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14021898/2021/7/28/14542057-5e81-4573-95c6-bbf7f71ba9d71627453217304-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14021898/2021/7/28/08be4931-1d31-4bd0-8ed9-ac54062a32801627453217285-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-2.jpg,http://assets.myntassets.com/assets/images/14021898/2021/7/28/14542057-5e81-4573-95c6-bbf7f71ba9d71627453217304-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14021898/2021/7/28/08be4931-1d31-4bd0-8ed9-ac54062a32801627453217285-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-2.jpg,http://assets.myntassets.com/assets/images/14021898/2021/7/28/14542057-5e81-4573-95c6-bbf7f71ba9d71627453217304-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-1.jpg,http://assets.myntassets.com/assets/images/14021898/2021/7/28/08be4931-1d31-4bd0-8ed9-ac54062a32801627453217285-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-2.jpg,http://assets.myntassets.com/assets/images/14021898/2021/7/28/ef98411a-2b50-4ed4-a9ad-f646bf5ca6631627453217266-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-3.jpg,http://assets.myntassets.com/assets/images/14021898/2021/7/28/d9f98b5f-00a3-4689-9f19-b60805e3e0981627453217227-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-5.jpg,http://assets.myntassets.com/assets/images/14021898/2021/7/28/57c721da-637d-48e3-a44e-3b06ec89d88c1627453217247-Roadster-X-DISCOVERY-ADVENTURES-with-N9-pure-Silver-Micro-PD-4.jpg",449.16800000000006,10
